H2,CH4,C2H2,C2H4,C2H6,CO,CO2,Status
282,186,513,93,115,585,1732,Normal
777,403,652,274,411,1332,14897,Normal
120,217,146,83,81,962,12158,Normal
125,212,1602,32,176,252,2500,Normal
1085,306,405,500,669,1555,16473,Normal
224,331,1136,63,63,600,5087,Normal
806,43,59,164,149,582,4434,Normal
1135,366,1138,239,395,900,12180,Normal
1436,230,910,417,306,1424,16754,Normal
1026,249,1117,126,213,908,12049,Normal
766,225,459,86,80,1141,9771,Normal
1392,569,2407,890,336,1839,18316,Normal
1721,233,525,353,378,958,11250,Normal
764,95,46,110,186,761,6056,Normal
2001,152,108,349,202,979,14522,Normal
621,171,69,37,153,691,12201,Normal
816,479,2327,550,683,2006,21183,Normal
2474,464,3057,643,333,1665,17493,Normal
1410,154,369,139,121,732,11119,Normal
851,287,1060,766,464,1372,18924,Normal
693,4,74,171,109,1118,14138,Normal
1198,468,1353,650,446,1428,18579,Normal
468,263,1331,433,633,1147,14039,Normal
83,139,177,6,119,943,10773,Normal
1165,301,147,278,271,1085,11642,Normal
2201,314,1909,577,548,988,19037,Normal
20,109,41,5,312,272,1150,Normal
736,228,1046,318,72,655,5047,Normal
2670,537,259,727,399,937,16616,Normal
1540,337,1012,511,452,965,11481,Normal
977,547,2262,404,530,1373,19704,Normal
682,419,497,300,784,952,12829,Normal
323,352,336,98,252,628,5798,Normal
1151,134,732,180,592,359,13783,Normal
299,257,127,265,538,530,6476,Normal
592,211,1761,566,106,863,18690,Normal
640,44,661,385,444,929,15893,Normal
1046,284,991,426,482,1239,17750,Normal
284,35,70,218,134,636,6552,Normal
87,10,141,69,207,931,19699,Normal
411,168,833,301,268,1314,14722,Normal
1346,341,312,271,379,910,10008,Normal
648,620,4725,234,580,994,12318,Normal
183,101,451,31,410,757,5630,Normal
801,353,379,217,578,894,13276,Normal
233,459,287,62,396,789,3709,Normal
902,118,1825,237,459,744,8596,Normal
156,61,293,42,92,522,5372,Normal
862,69,99,175,34,492,11851,Normal
606,444,673,262,231,725,5762,Normal
709,56,63,305,559,1119,19752,Normal
1442,446,832,515,165,695,3697,Normal
1302,564,1831,691,491,1616,20557,Normal
931,192,485,344,292,1121,13588,Normal
312,390,199,138,130,302,1960,Normal
281,96,1122,130,179,1015,8255,Normal
630,48,60,121,6,666,7105,Normal
524,236,754,458,304,1561,21060,Normal
707,513,574,625,560,2013,19995,Normal
377,227,75,64,73,1082,9692,Normal
514,126,166,220,246,1340,18127,Normal
265,481,618,470,668,1140,13659,Normal
781,210,908,233,244,1030,16073,Normal
376,735,2301,529,283,1268,13240,Normal
531,218,1103,22,114,914,12268,Normal
152,7,44,72,84,673,9598,Normal
195,203,363,165,105,1013,12720,Normal
563,125,2002,489,385,1606,18683,Normal
580,51,23,133,94,619,16675,Normal
605,28,128,238,225,1132,21061,Normal
136,371,1099,257,335,512,5018,Normal
543,330,1850,461,472,848,9269,Normal
256,67,424,153,102,773,14378,Normal
697,265,1386,819,448,1335,16068,Normal
310,77,621,484,365,2019,22005,Normal
338,25,97,166,210,1058,14233,Normal
115,161,105,34,61,1229,14245,Normal
62,124,225,10,450,589,2055,Normal
536,39,184,295,359,1624,17214,Normal
353,197,1190,453,567,882,16488,Normal
41,281,153,20,170,973,9464,Normal
858,60,443,186,104,1066,18806,Normal
489,128,183,151,151,1382,11664,Normal
242,246,441,67,245,1146,10566,Normal
55,78,18,23,220,548,3274,Normal
891,105,226,450,352,1094,14846,Normal
685,358,803,473,254,1410,18290,Normal
612,286,1247,358,136,1011,11987,Normal
860,672,3796,297,732,723,10114,Normal
494,91,39,142,233,736,9338,Normal
1086,271,219,109,175,729,5088,Normal
651,243,855,316,660,716,11557,Normal
684,40,341,137,42,1321,19608,Normal
2263,388,984,749,512,919,15936,Normal
4168,433,2005,1245,651,1274,20042,Normal
1141,180,448,357,93,1446,18231,Normal
452,224,151,95,150,436,2540,Normal
1266,501,2761,554,269,602,3861,Normal
1487,165,307,842,267,1150,17758,Normal
436,293,882,152,234,876,11384,Normal
1560,158,1928,345,66,674,12900,Normal
425,229,1232,375,239,1766,20235,Normal
980,489,942,656,539,650,6089,Normal
2069,256,869,260,235,406,9231,Normal
305,275,1170,607,502,1511,21726,Normal
1048,412,879,255,400,936,10088,Normal
1483,260,1124,613,256,795,9897,Normal
1587,262,607,364,51,1123,17310,Normal
409,146,270,437,314,1265,8644,Normal
264,254,641,116,273,675,4556,Normal
973,463,1196,143,602,1619,21199,Normal
641,151,688,369,177,850,14457,Normal
352,298,302,197,174,1065,6773,Normal
133,387,53,106,481,1272,6217,Normal
1361,372,1338,379,421,912,13894,Normal
611,278,1154,97,257,869,4214,Normal
528,147,144,214,437,805,11067,Normal
784,184,111,163,24,814,9411,Normal
1906,754,1015,412,629,249,1322,Normal
705,187,284,483,331,782,17187,Normal
301,247,161,190,116,974,7990,Normal
459,196,926,283,241,833,10558,Normal
394,389,549,459,503,997,14599,Normal
1582,231,505,457,209,1051,18914,Normal
702,283,1364,474,193,598,8060,Normal
161,157,639,188,298,1429,19745,Normal
1011,644,390,333,544,1708,8143,Normal
911,100,384,235,431,749,20549,Normal
2422,708,4327,1150,583,1760,18188,Normal
717,308,1097,236,363,932,19603,Normal
652,202,1531,467,95,1420,17781,Normal
189,261,319,51,402,473,1569,Normal
1655,297,2336,391,454,1271,15807,Normal
437,575,1655,557,509,934,18117,Normal
243,251,916,182,389,1391,15816,Normal
713,223,91,187,167,742,2901,Normal
752,289,715,427,496,927,11164,Normal
951,290,1003,616,100,1384,18863,Normal
837,438,467,223,451,1151,16495,Normal
547,272,566,185,112,1152,11492,Normal
599,707,343,499,152,1678,7975,Normal
434,84,82,104,345,595,4733,Normal
318,216,450,103,60,972,7796,Normal
692,627,1713,366,672,845,4191,Normal
681,439,2609,198,666,1088,14411,Normal
631,209,80,174,285,1587,20170,Normal
2289,344,489,337,154,840,6516,Normal
1443,679,765,681,358,1039,5748,Normal
1094,648,761,475,386,1211,16151,Normal
594,237,498,378,286,1038,6679,Normal
562,267,31,202,382,983,7079,Normal
1238,37,1431,395,495,804,20630,Normal
368,483,512,134,183,669,7791,Normal
63,288,282,56,110,1284,14775,Normal
135,179,180,50,264,1005,15622,Normal
582,72,347,393,74,1559,22386,Normal
444,204,2534,228,416,688,10436,Normal
3695,421,1068,542,424,798,13718,Normal
164,117,81,38,45,883,4016,Normal
1450,280,843,563,262,1016,15758,Normal
722,458,1593,321,305,920,14219,Normal
703,16,364,127,96,1048,21208,Normal
2743,176,781,382,144,747,8937,Normal
2654,255,857,638,418,1138,13806,Normal
379,544,1382,352,595,860,10576,Normal
2301,385,891,531,406,1368,14385,Normal
313,317,1268,414,195,891,12379,Normal
333,376,578,131,619,1295,15307,Normal
1657,453,1578,284,113,637,5444,Normal
879,687,3181,592,610,1625,14917,Normal
3378,526,3202,824,562,1549,17550,Normal
424,258,79,348,639,731,5941,Normal
1033,164,174,99,514,608,9178,Normal
2227,112,521,308,108,1112,11052,Normal
1449,342,714,360,147,1280,16708,Normal
1058,503,1492,639,374,1238,12833,Normal
85,19,49,44,32,275,1032,Normal
498,264,291,409,475,1692,21037,Normal
501,116,245,181,155,778,11383,Normal
59,380,1468,179,124,1785,13738,Normal
1004,188,539,322,309,654,14531,Normal
1161,683,4804,288,290,763,10714,Normal
642,73,138,640,529,1703,22363,Normal
269,775,494,256,478,944,8764,Normal
502,350,148,264,392,911,9294,Normal
850,494,492,361,189,1757,19157,Normal
733,198,65,408,133,599,2400,Normal
1070,347,1427,666,609,1202,15459,Normal
857,206,1276,169,111,949,20525,Normal
1262,57,706,315,26,1469,17633,Normal
1577,482,1580,617,212,1425,18627,Normal
1318,566,672,588,380,1854,19615,Normal
954,343,1623,579,545,1904,19272,Normal
523,402,1755,714,338,1187,8353,Normal
1104,199,433,742,197,1024,17867,Normal
316,54,42,383,401,898,18193,Normal
165,452,812,537,445,2131,21084,Normal
340,370,1054,329,623,870,11699,Normal
226,120,927,193,101,1257,14223,Normal
412,166,1134,341,463,766,11404,Normal
1117,75,165,149,317,1319,16274,Normal
856,535,2465,738,360,1324,15813,Normal
1163,776,4924,547,677,1091,12238,Normal
673,705,2066,439,294,1752,22107,Normal
253,561,3580,332,390,877,11143,Normal
108,607,1178,269,599,1179,15079,Normal
890,582,806,419,621,1193,14591,Normal
496,509,664,339,405,737,8703,Normal
335,76,240,272,117,1286,12798,Normal
1731,465,4541,546,465,1220,21964,Normal
261,29,133,280,47,1456,14714,Normal
2037,430,2050,572,574,1475,19860,Normal
474,312,1133,207,103,812,11658,Normal
150,102,73,177,168,854,14122,Normal
27,6,121,7,181,250,2447,Normal
364,292,1579,425,159,1236,16820,Normal
1308,417,841,390,554,905,5995,Normal
210,103,29,113,646,1252,18286,Normal
1313,252,115,464,275,1489,21842,Normal
1375,393,1358,406,670,1019,15027,Normal
774,276,461,222,524,842,7349,Normal
44,162,294,330,620,873,9215,Normal
844,214,851,724,756,1538,21868,Normal
1729,108,880,737,758,925,22120,Normal
1036,365,1200,565,249,1306,18323,Normal
1114,416,437,535,501,923,7247,Normal
132,195,737,204,328,415,4411,Normal
1944,472,608,416,260,609,4646,Normal
29,21,16,3,4,370,1363,Normal
1202,46,597,539,322,1092,20294,Normal
2535,441,1652,552,429,1254,11729,Normal
1793,442,453,533,258,1309,14397,Normal
311,150,120,176,132,830,5916,Normal
2347,318,1518,652,203,1357,20142,Normal
199,514,624,203,612,1433,16849,Normal
1742,222,1291,356,355,825,6394,Normal
1765,332,1581,159,64,1392,14103,Normal
957,460,868,254,412,554,4001,Normal
638,462,1463,603,587,1430,19764,Normal
1429,506,3763,334,523,753,16002,Normal
427,740,3071,581,751,1436,19079,Normal
64,587,555,399,486,1302,11697,Normal
910,291,609,451,711,536,5734,Normal
668,345,601,338,76,1369,11806,Normal
683,193,388,518,384,1504,21099,Normal
666,437,1690,469,440,1289,7478,Normal
964,597,2366,281,300,1104,19836,Normal
257,355,345,493,350,1808,22356,Normal
455,232,326,206,500,1205,16492,Normal
268,843,799,336,706,678,15844,Normal
467,122,56,160,98,1234,8077,Normal
1254,99,682,686,728,829,18985,Normal
767,828,852,549,521,707,6318,Normal
557,329,1042,562,713,712,8055,Normal
601,336,233,482,372,1609,21239,Normal
4082,512,2963,430,388,652,8402,Normal
357,285,256,87,516,986,6572,Normal
2770,549,401,490,581,594,13924,Normal
259,490,2319,317,354,1533,19444,Normal
402,363,899,396,349,1567,7106,Normal
432,302,112,290,346,668,2519,Normal
686,400,195,368,517,1189,18235,Normal
926,299,397,485,325,610,6396,Normal
283,435,107,199,415,816,4902,Normal
1411,586,1452,432,598,1199,9742,Normal
737,768,3525,623,645,1203,15233,Normal
443,466,1045,384,681,1144,16947,Normal
814,296,1403,429,627,776,10011,Normal
39,348,189,154,284,1270,9608,Normal
1040,700,2602,543,743,1597,22310,Normal
413,603,303,312,688,1164,9510,Normal
1255,517,3082,525,280,1244,13305,Normal
1594,221,452,448,301,1476,17834,Normal
1246,24,203,195,41,1462,18594,Normal
426,375,558,90,318,844,1766,Normal
1864,613,2181,884,342,1359,17067,Normal
2676,401,856,251,157,639,2720,Normal
235,156,374,70,68,1379,20066,Normal
303,300,1007,323,547,738,5318,Normal
1453,411,1994,693,588,1320,17822,Normal
1708,667,3359,768,596,1283,19993,Normal
812,560,740,462,477,1044,4375,Normal
1093,711,1762,717,650,947,17718,Normal
1303,320,357,285,375,970,14216,Normal
385,382,1516,342,278,590,2602,Normal
391,123,903,363,531,940,17144,Normal
892,406,411,211,673,1047,17637,Normal
993,480,716,452,493,1545,16290,Normal
966,373,887,377,326,862,17600,Normal
620,22,733,270,211,756,17129,Normal
807,567,834,401,733,1084,15777,Normal
487,340,547,273,425,1273,20412,Normal
1237,507,1322,314,518,1526,19445,Normal
805,1120,1548,516,584,1646,15077,Normal
3218,728,3454,619,748,1416,16730,Normal
77,319,306,196,467,1143,11942,Normal
1018,270,1179,398,716,1419,20904,Normal
22,629,499,9,576,709,5211,Normal
1633,447,1156,657,403,1498,18656,Normal
241,473,170,421,419,1356,8577,Normal
382,493,1591,487,469,1652,15765,Normal
381,334,4081,244,456,571,7014,Normal
699,369,2446,684,644,1773,21875,Normal
1348,354,647,275,391,683,4590,Normal
1799,323,2364,431,462,955,12244,Normal
757,313,193,146,310,556,2294,Normal
1196,484,638,289,373,1061,7720,Normal
1389,414,1930,372,420,995,12131,Normal
3067,475,2311,912,589,1402,22471,Normal
463,32,1155,530,332,703,11962,Normal
3298,356,1371,905,281,1786,21494,Normal
3367,379,1980,919,299,948,20197,Normal
1897,219,1401,350,483,663,15820,Normal
1002,461,1765,189,430,1599,18009,Normal
1084,413,152,387,505,1670,14171,Normal
2556,457,4980,764,510,1055,11742,Normal
690,432,2578,294,188,841,7597,Normal
1638,609,593,514,551,1134,11113,Normal
1133,477,1569,622,604,1312,9110,Normal
1007,540,570,380,270,928,9861,Normal
593,945,2707,347,337,1525,6590,Normal
112,279,663,259,573,904,7956,Normal
202,408,1110,249,250,611,6747,Normal
1156,808,1313,744,404,989,7882,Normal
2003,208,1149,438,228,606,3854,Normal
1424,645,2009,751,522,1848,17098,Normal
813,207,362,102,120,901,13514,Normal
1064,486,1125,708,676,1233,15449,Normal
3509,426,2661,540,180,1388,16320,Normal
893,303,739,173,242,793,11623,Normal
923,335,1532,846,665,1477,18451,Normal
43,266,502,24,185,505,2860,Normal
537,398,2290,403,397,1322,17956,Normal
970,546,1152,263,343,1062,11853,Normal
873,663,1700,720,566,1301,16534,Normal
3598,339,2619,1339,288,1583,22472,Normal
2220,374,1108,844,497,1334,22063,Normal
947,425,1442,388,753,1556,13775,Normal
49,316,1354,168,617,430,1692,Normal
2969,423,1937,787,163,1184,17975,Normal
1827,392,207,248,422,1364,10771,Normal
1034,321,2777,655,182,1214,19235,Normal
920,508,1733,501,513,885,14625,Normal
445,434,821,630,525,1460,19693,Normal
2684,295,4201,783,740,546,11870,Normal
618,399,529,231,641,771,2604,Normal
2466,273,533,644,393,1571,21055,Normal
2297,415,1256,545,368,1396,17765,Normal
1445,554,1383,567,680,992,8355,Normal
570,383,2409,781,417,1180,15174,Normal
953,45,220,370,171,1067,9065,Normal
628,436,493,456,635,1744,21400,Normal
2399,818,2006,734,435,1074,12249,Normal
865,639,844,660,642,1421,12025,Normal
1786,851,2874,825,293,1691,17542,Normal
522,364,1958,605,694,1444,16950,Normal
2004,238,385,668,97,1746,15998,Normal
3193,593,3002,410,217,1063,15269,Normal
943,250,158,662,636,1442,21800,Normal
1102,311,2778,667,208,1648,19780,Normal
945,491,408,548,707,1218,16640,Normal
716,305,1735,494,205,1443,21139,Normal
1342,578,2463,689,603,1458,7826,Normal
1536,407,1648,553,198,1845,18305,Normal
2048,894,1631,528,508,832,6548,Normal
1909,698,1792,634,546,1097,19983,Normal
1257,643,580,394,626,867,7548,Normal
1055,765,2720,446,558,913,8169,Normal
539,455,476,331,453,1026,4728,Normal
1081,294,406,933,533,1629,20584,Normal
110,950,1040,418,687,1658,17108,Normal
1076,451,36,232,265,916,3038,Normal
680,428,487,205,447,1323,10979,Normal
1621,397,2758,443,251,875,14994,Normal
887,359,774,381,219,633,5276,Normal
2312,665,2185,536,648,1004,19238,Normal
288,471,4236,670,745,580,18345,Normal
2105,539,3326,568,394,1336,16891,Normal
1200,409,66,510,591,1002,13345,Normal
1319,315,224,477,371,618,5730,Normal
2008,500,623,593,571,857,13840,Normal
3762,591,3133,692,773,468,9954,Normal
1718,368,563,424,279,790,11974,Normal
304,454,1611,635,755,889,8867,Normal
1153,496,777,574,494,1575,12488,Normal
1060,617,3569,856,535,1537,15660,Normal
1630,895,4557,683,700,705,6075,Normal
343,515,606,555,590,799,5776,Normal
1859,200,238,279,18,1070,8014,Normal
488,498,410,219,223,1249,6370,Normal
159,244,218,441,308,1568,15563,Normal
968,495,1462,506,557,1847,16864,Normal
4108,562,2415,869,661,1726,21876,Normal
320,324,101,340,127,664,2072,Normal
3147,521,3502,754,605,1175,22385,Normal
1155,42,605,569,36,999,15367,Normal
279,529,988,376,528,614,8980,Normal
1772,395,1261,1153,611,1228,20319,Normal
1470,333,1362,444,255,895,14335,Normal
1876,384,1524,761,768,1075,16539,Normal
1052,23,348,504,40,1470,22130,Normal
1486,327,1116,355,702,963,15192,Normal
542,240,285,155,57,1481,7208,Normal
1723,1035,4305,928,563,1998,21483,Normal
2114,684,3479,895,663,823,14983,Normal
1128,703,1769,326,471,466,1496,Normal
2331,773,1135,422,369,1503,11632,Normal
2416,346,2012,772,480,1043,18778,Normal
278,716,3195,208,679,1033,11409,Normal
334,144,113,216,166,861,7549,Normal
2153,758,4032,745,749,1401,22311,Normal
2134,962,1671,799,614,2123,20713,Normal
238,733,1882,148,407,1276,10468,Normal
2815,576,973,1021,667,987,12639,Normal
927,511,3695,694,432,1034,10304,Normal
560,640,793,397,307,1530,18694,Normal
1459,548,1507,498,582,1361,19361,Normal
819,725,1080,66,230,455,4332,Normal
1452,717,4376,791,499,748,13672,Normal
1683,527,1351,665,746,1911,21147,Normal
1430,268,1254,626,485,1072,10987,Normal
1999,563,428,268,520,1149,9891,Normal
1447,467,3062,646,618,813,14427,Normal
3160,1093,1809,790,532,851,5241,Normal
2320,239,449,854,519,1564,18018,Normal
2986,572,1855,969,351,1494,22529,Normal
2284,396,906,885,757,1626,17058,Normal
1371,604,2763,455,247,638,10657,Normal
47,12,211,96,243,768,17219,Normal
632,533,2470,471,460,1539,17706,Normal
731,528,1823,440,570,956,11027,Normal
1625,555,2129,611,607,1114,18727,Normal
1130,573,1443,767,697,1255,21052,Normal
1477,611,1252,578,353,1023,7624,Normal
229,377,909,245,488,665,3201,Normal
3346,887,4989,813,674,1345,14551,Normal
2259,502,479,571,381,1366,16208,Normal
2879,443,2252,1171,586,880,7946,Normal
2650,646,745,463,498,1204,15294,Normal
2502,771,3288,505,542,1041,14182,Normal
2221,918,2906,959,760,1362,21362,Normal
1195,986,2875,706,585,909,4565,Normal
476,748,1146,447,470,951,8146,Normal
1750,689,5869,507,600,627,14830,Normal
656,386,612,299,489,1108,21243,Normal
2628,788,1789,435,507,849,6448,Normal
738,581,1423,840,327,1243,16460,Normal
691,697,4847,520,771,1068,18394,Normal
839,579,392,627,434,836,4665,Normal
2110,551,912,287,89,592,4152,Normal
2593,621,2284,831,433,1950,20480,Normal
1900,654,2546,649,484,1480,16133,Normal
958,671,1309,585,659,1337,9695,Normal
1186,636,1121,240,315,684,1572,Normal
1702,941,5494,771,490,672,7927,Normal
1264,680,2916,796,710,1909,15829,Normal
1507,568,1679,776,649,1027,8652,Normal
2142,666,1218,559,192,1248,9953,Normal
2280,601,4403,1059,686,1594,22114,Normal
2497,1071,3149,740,616,1466,21337,Normal
1808,956,2040,826,714,1264,10034,Normal
802,732,2342,411,413,1200,15427,Normal
2504,504,809,302,722,722,6500,Normal
1908,1059,2908,704,781,613,8365,Normal
1360,787,3816,785,782,1983,17907,Normal
573,155,235,266,229,801,8650,Normal
2735,651,1430,442,625,874,12773,Normal
909,381,1675,465,622,921,13795,Normal
967,478,359,423,341,1037,5907,Normal
1314,524,3907,599,632,1224,16034,Normal
361,469,2938,460,468,1050,16219,Normal
105,590,3409,502,675,190,1115,Normal
649,534,2000,282,738,641,3948,Normal
3352,954,3436,111,624,489,1854,Normal
1494,1002,5966,688,608,902,9406,Normal
2271,608,1932,491,370,769,5491,Normal
54,510,968,14,38,852,2575,Normal
1678,1054,4734,735,684,646,6595,Normal
619,519,2585,512,550,1267,13980,Normal
932,470,4013,879,549,1569,19664,Normal
395,690,2531,1109,572,1620,18742,Normal
1523,678,571,286,443,694,8123,Normal
1401,715,677,365,741,1275,10736,Normal
458,570,464,328,553,562,6216,Normal
1406,649,957,1054,759,1135,20126,Normal
2634,747,4782,830,458,2049,16721,Normal
588,516,1481,527,656,1095,17576,Normal
309,456,540,492,438,1660,6690,Normal
1525,594,1327,167,543,824,8635,Normal
2424,606,3377,818,696,1353,19794,Normal
1118,896,1228,521,564,1745,20024,Normal
2652,518,599,765,744,1638,15451,Normal
1613,693,1650,853,541,1673,21664,Normal
1658,637,2692,523,662,760,5584,Normal
1441,832,4135,633,637,1153,9814,Normal
924,595,1450,675,776,1226,11712,Normal
695,656,2626,676,561,1156,18241,Normal
2371,674,3549,576,730,960,21137,Normal
2529,713,5007,835,652,624,15208,Normal
2627,543,1934,637,161,1285,15969,Normal
2299,659,2544,495,536,1060,13445,Normal
1412,908,4094,803,703,1417,21446,Normal
3972,505,2797,882,593,1529,22175,Normal
4760,921,2828,834,647,1103,18646,Normal
5699,727,3708,810,330,1278,19129,Normal
1717,730,5075,985,606,1768,22204,Normal
2026,589,1350,755,579,1145,10056,Normal
2173,784,3058,1045,555,1737,19318,Normal
